elicitationID,MediaID,Classification,Region,sub_region,reef_name,lng,lat,year
1993,4624,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1992,34656,Algae,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1990,21676,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
199444,21129,Other,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Unknown,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Hard Coral,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Unknown,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Hard Coral,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Hard Coral,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199441,28909,Algae,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
1993,4624,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1993,4624,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 9,145.7099738,-14.96139702,2014
1992,34656,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1992,34656,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176802,-23.43509903,2012
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1991,45527,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104439,-23.44277283,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1990,21676,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5415983,-14.47811709,2014
1989,21178,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
1989,21178,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9676492,-13.08973111,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199443,8283,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.58139,-18.573462,2012
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Other,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Hard Coral,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Unknown,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199442,55780,Algae,Australia ,Mackay/Capricorn Management Area,Coral Cascades,151.9251427,-23.43374312,2006
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199441,28909,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.543087,-14.479447,2017
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199440,65063,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
183313,25591,Algae,Australia ,Townsville/Whitsunday Management Area,Chicken Reef,147.719622,-18.65167,2012
183313,25591,Algae,Australia ,Townsville/Whitsunday Management Area,Chicken Reef,147.719622,-18.65167,2012
183306,30016,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Algae,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183297,16929,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183289,49124,Algae,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Algae,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Algae,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Algae,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Sand,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Sand,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Sand,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Soft Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Algae,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180438,53500,Algae,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Algae,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Algae,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180435,28528,Unknown,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Soft Coral,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Other,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Other,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Unknown,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Algae,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Hard Coral,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Hard Coral,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
178568,21452,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Algae,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Unknown,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Unknown,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Other,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Other,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Other,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
199440,65063,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9213622,-23.43617946,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
199439,8162,Other,Australia ,Cairns/Cooktown Management Area,Yonge Reef,145.610266,-14.581274,2016
183313,25591,Algae,Australia ,Townsville/Whitsunday Management Area,Chicken Reef,147.719622,-18.65167,2012
183313,25591,Algae,Australia ,Townsville/Whitsunday Management Area,Chicken Reef,147.719622,-18.65167,2012
183306,30016,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183306,30016,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.781037,-15.331018,2012
183297,16929,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Unknown,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183297,16929,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9746911,-13.09452333,2012
183289,49124,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Sand,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Algae,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Algae,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Algae,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Sand,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Sand,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
183289,49124,Sand,Australia ,Mackay/Capricorn Management Area,RF Half Way,151.9191713,-23.44649334,2010
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Algae,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Algae,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180446,25674,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788331,-15.341578,2014
180438,53500,Algae,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Algae,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Algae,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180438,53500,Sand,Australia ,Mackay/Capricorn Management Area,RF Shark Bay,151.9236191,-23.44079455,2010
180435,28528,Unknown,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Other,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Hard Coral,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Hard Coral,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Unknown,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Hard Coral,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
180435,28528,Unknown,Australia ,Far Northern Management Area,14034 Reef,144.6170645,-13.91897666,2014
178568,21452,Unknown,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Unknown,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Other,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Soft Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
